热词,PC1,PC2
"街溜子,溜子,gai,头顶,我最牛,雷达,全球,收到,摇人,好消息,坏消息,军演,喜羊羊,美国,抽烟,参加,频道,加密,九转,大肠,葫芦娃,电子,甲板,演习,丸子头,航母,中国,发现,溜达,玩意",5261184.491165749,-165297.04867568158
"小猫,好可爱,老弟,放开,猪头,五块,咪咪,第五人格,OK,舒服,猫猫,小茄子,喜欢,宝宝,好像,小猫咪,启动,人类,炒俩,下巴,摸摸,我家,给我,发呆,感觉,好乖,大王,眼含,热泪,调皮",-1998445.1244080896,270878.08766566
"代驾,后车,交警,天黑,喝酒,酒驾,喝了,车主,分局,迪卡,湖南,代价,感觉,前车,高见,钱花,还能,哥们,司机,嘚瑟,开车,警察,得瑟,跟前,笑死我了,喝多了,大哥,开心,九转,大肠",2233646.798045162,83203.35444017767
"好看,OK,想要,我要,喜欢,宕机,好可爱,我去,好好看,发呆,卧槽,运费,我想要,便宜,猪头,给你,不买,热泪,光栅卡,谷子,调皮,留着,眼含,初音,好喜欢,不贵,喜欢吗,邮费,想买,给我",-958851.8449952753,82670.44758925421
"钓鱼,笑死我了,绳子,声音,宕机,跑毒,OK,九转,大肠,确实,直柄,没看懂,跑的,爬坡,放水,小奶狗,样子,动静,特种兵,走不掉,路亚,嘴硬,啥意思,桀骜不驯,钓鱼佬,我以为,这是,笑死我,攀岩,轮子",276854.0359129049,-52855.09034505965
"减肥,姐妹,瘦了,减肥了,有没有,感觉,瘦下来,变化,OK,搭子,好看,宕机,区别,宝宝,我去,颧骨,爆改,发呆,开玩笑,瘦脸,改9,方圆脸,不胖,瘦到,感谢,吃饭,猪头,鼻子,九转,大肠",920199.061891254,64209.19044192472
"老实,喜欢,男朋友,累成狗,看帅哥,有病,时间,想起,女生,咳咳咳,暗中观察,我喜欢,不想,不白看,给你,艾特,流氓,闺蜜,手机,看了,颜控,腹肌控,喉结控,痞帅,我知道了,受控,不错,打车,真服了,真装",2498968.540781511,187535.2941054676
"怀疑,严查,吃了,学校,东西,一家,宕机,好吃,麻辣烫,OK,建议,螺蛳粉,九转,大肠,上瘾,感觉,不吃,米线,不腻,连续,有问题,报警,查查,喜欢,味道,爱吃,新疆炒米粉,还想,食堂,魔芋爽",2161486.85796173,99480.28228953385
"感谢,财源滚滚,来财,八方,沾沾喜气,接住,财富,金库,好运连连,万事如意,日子,暴富,心想事成,刷到,财运,好兆头,财气,宝藏,接好运,发财,第一天,接接,接财,好运,大吉大利,沾喜气,财源广进,发大财,保佑,好运来",1213279.6956303064,-60541.26258068821
"采儿,镰刀,小医仙,好看,cos,不像,好帅,神印王座,死神,彩儿,感觉,七绝,动漫,灵机一动,爱看,看成,衣服,逝者,哀哭,好漂亮,好好看,发呆,希儿,裙子,神眷,左腿,银色,第一眼,宕机,漂亮",-2505338.847324985,39343.43513369659
"烂片,神曲,周杰伦,桃花诺,好听,听过,那英,邓紫棋,电视剧,会员,电影,汽水,首歌,不该,音乐,喜欢,小时代,难听,杰伦的歌,唱歌,幻城,不错,都是,好歌,杨幂,唱的,任素汐,不好听,抖音,下载",5380152.303102427,-135745.88383957878
"支持,正当防卫,回去,法律,打死,法官,真的吗,半死,还手,感谢,真的假的,防卫,互殴,落实,新规,出台,大力支持,爱心,你说,警察,同意,交警,电动车,算不算,打了,被打,关键,法院,防卫过当,正能量",-466779.9174783742,-60781.69016169095
"伸舌头,宕机,吐舌头,舌头,舌吻,发呆,OK,九转,大肠,游戏,建模,亲嘴,还会,疑问,还能,爱看,剑网三,我去,调皮,大行,卧槽,惊恐,噢买尬,高级,逆水寒,我靠,喜欢,不想,感谢,都会",-2703923.5785716097,84887.70633617103
"快乐,姐妹,喜欢,艾特,调皮,帅哥,爱看,灵机一动,看帅哥,给你,一人,刷到,OK,猪头,好帅,不用谢,给我,快乐一下,宝宝,老公,看点,喜欢吗,姐妹们,快乐快乐,ing,细糠,抱抱,快乐吧,分享,不喜欢",-3516978.4349631644,86641.25383677147
"孩子,告诉,父母,花钱,享受,告诉我,打车,负罪感,爸妈,车厘子,没钱,有钱,前提,东西,妈妈,努力,我妈,能力,开空调,美好,配得,毒鸡汤,我儿子,舍不得,空调,我家,感觉,喜欢,条件,我爸",-113510.2718209317,-6350.853005860619
"校长,好可爱,学校,太可爱了,配合,老师,可爱的,学生,真可爱,扫兴,动作,孩子,年轻,情绪价值,真好,有爱,毕业,灵机一动,喜欢,拍照姿势,小老头,很可爱,和蔼可亲,招生,领导,合影,拍照,可可爱爱,最可爱,毕业典礼",5237344.441157238,122336.00418569066
,-1816609.979304608,-47123.46421459934
"南京,下雨,感觉,小火车,喜欢,好美,下雨天,梧桐大道,地方,好喜欢,好看,失约,去过,好想,猪头,抱抱,老实,梧桐树,OK,执念,北方人,好像,感谢,城市,很想,火车,很喜欢,我去,南方人,江南",6693036.3254917925,295524.2149276141
"泳衣,爱看,好看,不穿,喜欢,姬如雪,有点像,发呆,不白看,暗中观察,艾伦,抖音,游泳,发光,耶格尔,刷到,麒麟,美女,姐姐,cos,女菩萨,灵机一动,尤物,爱了,不错,身材,马丽,穿衣服,小陈,QQ",-3396132.229294905,36297.25573663996
"好像,小孩,有点像,天赋,感觉,歌词,耳洞,老师,下巴,耳钉,好可爱,发呆,小女孩,好漂亮,好看,孩子,主角,OK,小朋友,宕机,长得,小学,首歌,九转,大肠,跳舞,像不像,东西,小孩子,跳得",7351665.34728245,145551.4084666257
"男朋友,不在,萨摩耶,小狗,好可爱,回来,调皮,没事,猪头,宝宝,它气,陪我,狗狗,宕机,给你,喜欢,妈妈,狗子,九转,大肠,陪你,开心,拉屎,吃饭,长大,生气,我家,萨摩,粑粑,就说",6487805.944861175,213015.4703692172
"爱心,漂亮,美女,感谢,善良,旺夫,太美了,女人,朝鲜,真美,好美,朝鲜人,好漂亮,国泰民安,一脸,世界,美丽,福相,最美,雪主,慈眉善目,端庄,夫人,人民,美人,福气,平安果,确实,的人,好看",1361670.2706940416,-93834.27819450072
"笑死我了,电解质水,猫猫,九转,大肠,宕机,笑死了,OK,漏电,发呆,摇头,电解水,不伤,电解质,笑死,好可爱,跟你讲,被电,电流,hhh,悲伤,你以为,摇头晃脑,调皮,小狗,没事,猫咪,你说,小猫,你看",4623609.962706751,322114.9696053116
"宝宝,抱抱,哭了,懂了,明白,束缚,知道了,约束,短裙,不在,暴露,在你身边,不让,喜欢,不想,穿衣自由,猪头,保护,穿裙子,女朋友,衣服,调皮,随便,裙子,感觉,两个人,短裤,刷到,老婆,不喜欢",-312545.8106720792,85407.48700487537
"傻鸟,笑死我了,猫头鹰,喜欢,九转,大肠,OK,宕机,好可爱,涛哥,配音,笑死了,笑死,谢谢,眼神,不动,用户,发呆,食物,你看,不想,ing,选择,列表,宝宝,眼神不好,没关,hhh,好像,不吃",-1409213.1799318015,132021.90698891875
"摇头晃脑,太可爱了,爬树,熊猫,好可爱,国宝,上树,跟着,游戏,动作,摇头,神同步,节奏,福宝,抱抱,屁股,同步,想起,大熊猫,宝贝,步伐,宝宝,灵机一动,小可爱,真可爱,节奏感,整齐划一,中国,音乐,慢点",3027161.126493932,-48342.349461491984
"宕机,眼线,发呆,震撼,九转,大肠,我去,疑问,内双,画眼线,不好,一怒之下,画法,显得,评论区,惊恐,简单,大妹子,眼睛,画好,感觉,噢买尬,好厉害,化妆,随意,一笔,侧锋,我画,不对称,毛笔字",5361338.662247264,110776.6013708078
"热狗,看着,好吃,感觉,面包,干净,水煮,老爹热狗,难吃,游戏,好像,好好玩,看了,宕机,食欲,九转,大肠,手套,盖子,发呆,卫生,解压,玩意,宜家,爱看,东西,食物,香肠,好吃吗,老外",2766342.215279364,-74271.35435937141
"kito,OK,顺产,笑死我了,服帖,发型,头发,老公,适合,发呆,朵拉,头盔,的发型,理发师,青春,宕机,报警,试试,有点像,老实,九转,大肠,服帖烫,羊水,安排,胖虎,苍蓝猛兽,好像,迈特凯,调皮",-606524.3744405285,25913.60511862424
"努力,闺蜜,人机,OK,靠你了,努力点,调皮,能不能,努努力,拿下,爱马仕,给我,猪头,宝宝,还不够,诡秘,龟龟,努力了,节奏,谢谢,感谢,快点,让我,九转,大肠,等你,想要,宕机,大行,你能不能",-2323983.266320666,140078.85755695595
"谎言,真相,生气,侦探,爽了,答案,OK,第一反应,衣柜,发呆,艺术,男人,带着,不开枪,舒服了,女的,带来,痛苦,雪上加霜,掩饰,语气,是因为,哥们,前女友,宕机,伤人,快刀,承认,猜对了,解释",-4346797.827120113,25169.39271077808
"傻鸟,笑死我了,谢谢,宕机,猫头鹰,笑死了,OK,艾特,给你,小鸟,食物,看我,九转,大肠,俄罗斯,好可爱,捡到,跟我回家,不动,涂涂,暗中观察,眼神,宝宝,不列,翻译,带走,给他,饱和,逮到,长大",-646122.0156259527,257817.44354515045
"道别,分开,喜欢,文案,晚上好,倒带,开心,抱抱,猪头,的人,好好听,想过,感觉,太累,不开心,词不达意,想要,离开,累了,舍不得,一个人,名字,告别,太阳,好帅,不想,贤俊,宝宝,有品,天天开心",-4728758.965918096,38859.75867662173
"正版,土耳其,正规军,完了,OK,宕机,舞蹈,坏了,土耳其人,马奔,原版,刷到,好好学,发呆,是正版,惊动,丝滑,全是,好好看,找到,中国,保守,兄弟,为难,汤米,谢尔比,的视频,学会,两眼一黑,去学",1745670.792556706,386471.030900424
"韩红,喜欢,林心如,点赞,明星,支持,中国人,中国,爱心,不喜欢,骄傲,军人,爱国情怀,喜欢你,分明,韩老师,做法,太好了,的人,抱抱,日本,学习,感谢,老师,致敬,没毛病,事非,勿忘国耻,振兴中华,国之",2829211.252566916,-101236.36776173918
,-1642926.3452948255,-16903.2835269747
"读书,破防了,打工,九转,大肠,抖音,宕机,菌子,被骂,打开,OK,我破防了,朋友,生气了,打工人,听到,上班,好了,干嘛,暗中观察,云南,刷到,扎心,感觉,你以为,祖国,莫名其妙,工作,手机,删了",-554088.4489280554,95212.01199021548
"假佛,OK,笑死我了,蛐蛐,老师,鸟语花香,宕机,海豚,好脏,九转,大肠,笑死了,宿伞,屁股,海豚音,作者,苏三,佛系,转圈,超绝,监管,骂人,震慑,语花香,好爽,看得出来,好好笑,转圈圈,调皮,骂了",-2936392.284579668,181707.0214133446
"几点,老实,刷到,宕机,发呆,OK,哥们,害怕,别搞,吓死我了,求放过,九转,大肠,我害怕,直播,吓人,厕所,我去,手机,睡觉,还好,在厕所,走开,感谢,帮我,调皮,躺平,老子,你看,暗中观察",1140319.6484606685,160223.84992818962
"好可爱,宝宝,猪头,小猫,奶牛猫,求求了,喜欢,奶牛,太可爱了,想要,品种,猫猫,一模一样,这是,我家,好像,姨姨,好乖,好漂亮,弟弟,钟表,好好看,眼含,热泪,发呆,好看,好可爱呀,可爱鼠,感觉,漂亮",-4349213.739657679,39516.00716756853
"专业,电气,自动化,志愿,完了,女生,电气工程,宕机,发呆,OK,学校,感觉,刷到,电焊,物理,老实,机械,九转,大肠,我儿子,我报,完蛋了,全报,都是,大学,工科,毕业,还好,好像,工作",4883781.409064601,-20079.8512737208
"赫本风,好看,衣服,感觉,优雅,章子怡,喜欢,裙子,风格,适合,帽子,很好看,好美,气质,赫本,试试,身材,好好看,行李箱,我以为,好喜欢,链接,婚纱照,有点像,永不过时,好漂亮,灵机一动,高级,的人,陈瑶",10824584.134682462,-254292.47010924667
"孩子,OK,高中,努力,努力了,学学,我家,背完,宕机,老实,文言文,中考,儿子,学习,硬吃,发呆,高考,刷到,手机,我妈,自律,没背,开学,调皮,九转,大肠,初中,感谢,背书,考完",-1351619.5249510268,-25014.94704853341
"我家,狗狗,都不会,感谢,怕水,狗子,家人,哭了,金毛,小狗,毛孩子,游泳,洪水,主人,世界,的人,人类,动物,记得,孩子,都会,回来,忠诚,尸体,善良,生命,养狗,回家,让我,喜欢",2444374.1983660283,-40691.13429597471
"结婚,会有,孤单,幸福,会不会,幻想,羡慕,抱抱,的人,结婚了,宝宝,期待,哭了,不想,你说,希望,烟花,我想,在一起,感觉,会吗,场景,一个人,有了,不可能,可惜,不到,一定会,孤独,爱情",4738261.767885999,103604.8168545567
"平台,司机,网约车,小时,不干,滴滴,美团,优惠券,跑滴滴,乘客,外卖,优惠,都是,跑了,打车,赚钱,商家,公司,资本,抱怨,特惠,流水,挣钱,行业,不好,不到,国家,充电,的人,租车",2576005.529282881,-78240.22145322525
"孩子,感谢,考上,女儿,爱心,爸爸,点赞,父亲,辛苦,哭了,好孩子,父母,感动,争气,不容易,眼泪,值得,付出,恭喜恭喜,激动,寒门,懂事,努力,泪流满面,清华,太不容易,真棒,女孩,抱抱,宝贝",712981.0810099794,-80390.07585285693
"河南,洛阳,说话,河南人,OK,康娘,河南话,感觉,甜妹,南阳,好听,口音,温柔,九转,大肠,发呆,声音,妖精,信阳,宕机,河南郑州,网恋,诱人,小妮,喜欢,妹子,好可爱,带劲,today,商丘",-2229386.173656993,42753.44371699983
"外公,评论区,饮水饱,兄弟,爱情,在一起,有情,面对,刷到,感情,女生,宕机,没钱,我不知道,不知道,男主,的人,感觉,亲人,选择,亲情,男二,作者,不想,有钱,喜欢,借钱,发呆,只能,确实",-2154131.0746724587,63464.4330173388
"深圳,停车,通道,堵车,罚款,打卡,深中,扣1,扣分,中山,拍照,通车,陆风,开通,的人,九分,凑热闹,交警,老实,发呆,停留,太少,海风,门票,宕机,观光,标准,九转,大肠,灵机一动",917990.1498486547,-96806.88906178396
"宝宝,好美,发色,吱声,老婆,墨镜,评论,更好,美女,猪头,好好看,衣服,点赞,链接,求发色,太美了,上衣,姐姐,颜色,喜欢,西岛,照片,眼镜,口红,活跃,秒回,感谢,爱心,想染,好漂亮",-4173875.383547295,50717.70668448672
"小英,笑死我了,没事,笑死了,倒头,甜米酒,米酒,OK,下拉,九转,大肠,姐夫,年轻,上拉如,度数,笑死,好像,姐妹们,感觉,不知道,喝醉了,宕机,喝醉,发呆,会醉,酒量,笑死我,醉了,你看,发明",1812814.2380153108,88646.9123879525
"当兵,班长,姐姐,送你,好燃,发呆,退伍,pap,甜妹,女兵,我去,武警,太燃了,麻辣女兵,去吧,归来,回来,宕机,女生,OK,太酷了,参军,好帅,入伍,喜欢,猪头,宝宝,我女朋友,高考,身高",-1733852.3041124209,12431.965238889825
"孩子,结婚,不结婚,通透,父母,生孩子,儿子,想法,我儿子,单身,明白,社会,选择,的人,没毛病,人间清醒,养儿防老,养老,不想,防老,人生,年轻人,重来,养儿,思想,都是,道理,想的,买房,如果可以",878778.9961233111,-38518.25102554715
"感谢,爷爷,谢谢,爱心,带走,同意,东西,平安果,吉言,谢谢你,感恩,疾病,烦恼,痛苦,全部带走,老爷爷,不好,抱抱,全家,谢谢您,抱拳,保佑,三样,烦脑,平安,遇见,关心,把我,点亮,代走",-4577779.508511914,-3142.235929095986
"屁股,拍屁股,真实,打球,确实,女生,拍拍,男生,没事,OK,是这样的,还真是,兄弟,喜欢,顺手,最高礼仪,哥们,习惯,九转,大肠,笑死我了,打篮球,好球,不好意思,女的,打招呼,尊嘟,宕机,很真实,真的吗",-1635973.880442772,-32660.22157979376
"河南话,河南,禁欲,感觉,会火,占个,九转,大肠,我来,这是,景区,我要,我喜欢,看吧,甜妹儿,不一样,再看,粮仓,憋不住了,木易,莱恩,阳妞,二花,花花花,一顿,大月亮,张瑛建,名字,还怪,客气",5195289.507107231,246438.65631814665
"喜欢,美术生,OK,王俊凯,画画,帅哥,发呆,天秤,长得,调皮,真帅,我去,实力,esfp,好帅,女生,小凯,大妹子,长得帅,男生,是你,国美,老师,好像,照片,真的帅,老公,宝宝,刷到,感觉",-3860062.771945999,53691.47164694598
"小刘,补药,复活,大妹子,广告,刷抖音,抖音,哭了,语音,落泪,看广告,逞强,我愿意,刀子,干嘛,死啊,眼含,热泪,眼睛,河南,OK,苦涩,这是,尿尿,视频,吃刀子,不要啊,没死,惩罚,打开",-2194004.7556759603,152960.2521179997
"好可爱,小猫,猪头,宝宝,我家,奶瓶,喝奶,给我,区别,老弟,OK,太可爱了,小猫咪,捡到,长大,可爱死了,动一动,耳朵,想要,小宝宝,眼含,热泪,奶粉,奶嘴,宕机,喂奶,小耳朵,姐姐,小奶猫,有什么",-2618728.550412698,80192.36128383095
"圣痕,拔罐,这是,拔火罐,喜欢,不拔,好看,越南,暗中观察,火罐,美女,男的,完美,让我,包围,发呆,cos,暴雪,宕机,兄弟,ID,精忠报国,给个,妹子,哥哥,小姐姐,越南人,卖力,扭来扭去,二不骗",-1741232.2204957474,9434.776407685218
"数学,没看懂,圆规,半径,瓷砖,明白,管子,读书,简单,看不懂,工地,柱子,直径,智慧,师傅,麻烦,的人,画圆,重要性,高手,实践,学会了,输入,搜索,感觉,可怕,都是,方法,不好,发呆",13681711.648393596,-299128.7850944991
"孩子,广告,笑死我了,小孩,酸萝卜,宕机,好吃,OK,tree,别吃,发呆,使劲,九转,大肠,笑声,看过,抽象,莫名其妙,笑死了,评论区,三鹿,私人,疑问,辣萝卜,人机,大王,爱吃,不吃,好像,AS",-2900718.241852821,20375.721861435915
"倒放,ai,AI,Ai,到放,世界,OK,笑死我了,原视频,美好,al,Al,网友,发呆,智商,不打,伸手,笑脸人,宕机,纳米,救援,胳膊,视频,九转,大肠,人类,这是,笑死了,抱抱,小子",-1353375.0701582776,76390.54754223053
"宕机,手机,发呆,菌子,OK,看啥,九转,大肠,睡了,莫名其妙,有病,睡觉了,推啥,好像,没睡醒,疑问,幻觉,噢买尬,感觉,抖音,不知道,刷到,抽象,用户,有病吧,没吃,中毒,没熟,喜欢,视频",-213813.2051552944,150661.2157982431
"哈马斯,感谢,英雄,国家,战士,民族,人民,勇士,而战,致敬,拳头,感恩,支持,佩服,生死,都是,胜利,男儿,膝下,黄金,平安,真英雄,敬佩,信仰,男人,世界,尊严,成立,看淡,人民英雄",-1592712.5300207254,-24025.531443918084
"感谢,平安,贵州,希望,河南,镇远,下雨,平平安安,洪水,山东,陕西,注意安全,人民,不下雨,下雨了,平安无事,保佑,无情,爱心,老天爷,挺住,干旱,山西,四川,地方,老天,太阳,河北,安徽,灾难",4167435.866644443,-128468.39996247542
"懒羊羊,声音,好可爱,发呆,好像,宕机,喜欢,想要,懒洋洋,想谈,好喜欢,变动,通知,女生,女朋友,懒哥,宝宝,懒大王,猪头,感觉,说话,九转,大肠,头像,OK,ko,灵机一动,我去,笑死我了,好可爱呀",-2570856.4835622543,38405.764046812124
"建国,红领巾,同志,笑死我了,美国,川普,支持,OK,拜登,笑死了,特朗普,九转,大肠,宕机,春晚,情头,辩论,鲜艳,好看,没人,抖音,喜欢,好搞笑,感觉,好笑,俩老头,老登,PK,两个人,相声",2610568.261804021,19702.23664383896
"煎饼,读书,英国,人生,通透,意义,体验,博士,学历,工作,选择,生命,人际关系,过程,博士后,浪费,的人,阿姨,生活,大叔,赚钱,大学老师,机会,老师,出国,摆摊,教授,感觉,国家,没有意义",-2766530.629601045,14643.498927722045
"老班长,感谢,英雄,班长,捐款,点赞,战友情,儿子,我愿意,老人家,战友,好人,父亲,老人,希望,的人,一生,爸爸,账号,致敬,的父亲,平安,身体健康,有情有义,谢谢班长,人间,老爷子,世界,地址,货车",-2399369.877485848,-25347.84799036072
"喜欢,迟迟,五条悟,北京,演唱会,薛之谦,听过,乌塔,谦谦,cos,手机,五条,宕机,首歌,返场,苏州,发呆,怎么弄,暗中观察,现场版,听到,逞强,落泪,OK,这是,汕头,uta,刷到,mv,没人",14846611.66274462,-265785.6620417813
"肌肉,老公,爱看,喜欢,OK,宕机,感觉,笑死我了,发呆,九转,大肠,好看,男模,哥们,健身,低脂,肌肉男,私信,去酒吧,调皮,好像,有点像,副业,吴磊,身材,暗中观察,小男生,喜欢吗,这是,妖娆",-2551186.604205697,75169.37064526686
"繁荣昌盛,祖国,感谢,祖国万岁,人民,爱心,下雨,信仰,国家,风调雨顺,大雨,顺风顺水,祖国昌盛,升旗,中国,祝福,国泰民安,换来,国旗,坚如刚,老天,提醒,新中国,来之不易,太平盛世,烈士,鲜血,升国旗,伟大祖国,祝愿",3713389.18676119,-137843.93711657348
"后车,右舵车,副驾驶,右舵,交警,实力,辽宁,方向盘,天黑,酒驾,代驾,喝酒,警察,分局,宕机,迪卡,上路,港澳,广东,中国,前车,香港,司机,同志,完了,沈阳,辛苦了,感觉,车牌,跟前",5507452.087425382,-89151.66254727496
"暴雪,喜欢,OK,啥意思,发呆,宕机,咒骂,给我,什么意思,好看,宝宝,评论区,梦泪,爱看,感觉,村里人,拍的,你老婆,火影,解释,解释一下,九转,大肠,给你,爆雪,美女,真不知道,评论,变脸,喜欢吗",-2554618.8190771164,178333.64755664798
"批人,在等,灵机一动,调皮,等8点,一波,别吵,姥姥,在这,OK,九转,大肠,宕机,来了,暗中观察,的人,来了来了,姥爷,从田,视频,笑死我了,大行,猪头,爱心,大部队,抱抱,干饭人,我来,躺平,八点",-1366471.2377593387,153733.25910984096
"姐妹,给我,安排,努力,闺蜜,喜欢,能不能,谢谢,本事,我要,调皮,靠你了,九转,大肠,暗中观察,组局,努努力,姐妹们,实力,带我去,快点,有钱,宝宝,猪头,OK,想要,在手,灵机一动,朋友,感谢",-538848.1734274346,94142.010568122
"宝宝,姐姐,好美,美甲,妆教,猪头,老婆,假发,太美了,好漂亮,妈妈,喜欢,好爽,长得,细节图,感觉,好好看,女神,好喜欢,适合,美瞳,美甲图,眼含,热泪,好像,想要,求求,OK,看你,链接",-2424992.854066339,195205.1334123801
"会吗,杨政,回笼,会不会,发呆,OK,试试,表演,喜欢,学学,感觉,常州,nb,简单,不服,抽烟,哥们,合拍,网红,油烟机,想学,大叔,展示,就会,俊哥,学会,看点,视频,师傅,给你",-3165145.2159468774,-7467.01202171066
"梧州,好可爱,偶遇,狗狗,网红,没见过,刷到,小狗,发呆,宝宝,提莫,头盔,车车,我家,猪头,大塘,修狗,抖音,大唐,摸摸,账号,嘴唇,苦涩,泥嚎,朋友,电车,我去,小狗狗,主人的,好可爱呀",-1068696.654303803,190812.71044285072
"曾毅,话筒,玲花,一句,多余,没唱,毅哥,开口,唱一句,老师,都没有,作用,草原,唱歌,不唱,头发,干嘛,麦克风,机会,演唱会,灵机一动,主打,曾哥,表情,拿着,不让,分钱,陪伴,感觉,du",11465664.346980084,-283858.49504898896
"身材,啪姐,丝袜,索额图,one,绝了,聊天,确实,这是,好看,性感,真好看,爱看,哇塞,ita,进殿,kis,百听不厌,老爱,欧美,歌星,中国,瘦瘦,在哪里,越好,语速,机密,回复,信息,不行吗",498247.2379832007,-42191.46253437384
"OK,宕机,评论区,老实,小学生,九转,大肠,发呆,蛋蛋,人机,成熟,夺少,感觉,长得,调皮,大妹子,疑问,小孩,哥们,大行,照片,破防了,求放过,小众,我弟,不想,这是,弟弟,同龄人,你说",-4016478.300118063,57371.49742077997
,-3342988.1586268223,-18545.03565247352
"感谢,狗狗,我家,主人,哭了,养狗,走了,感情,眼泪,流泪了,舍不得,心疼,妈妈,毛孩子,离开,忠诚,人性,养狗的,难受,一路走好,的人,黑黑,看着,有灵性,人类,父母,我养,看不了,善良,朋友",1185733.2536586318,-81908.44234718739
"涛哥,配音,狗子,狗狗,王大头,大头,不到,笑声,难听,玻璃,笑笑笑,九转,大肠,傻狗,拉布拉多,努力,主人,配狗,老登,金毛,闻着,快来,小狗,我家,不知道,好像,来活了,石矶娘娘,笑死我了,给你",-1347232.9031430958,41334.71077204229
"幸福,宝宝,好幸福,哭了,眼含,热泪,圈外人,夫人,落泪,夏鸣星,伟大的,逞强,猪头,梦女,感觉,抱抱,眼睛,乙游,小夏,汤圆,尿尿,我去,小情侣,泪流满面,老师,一直幸福,天呐,妈呀,大小姐,看得",-4191973.45918459,66728.54684512287
"试试,有用吗,我要,感觉,想买,墨雨,发呆,你说,姐夫,很舒服,原理,有没有,美瞳,有用,眼睛,老公,想要,东西,我觉得,智商税,云间,买个,灵机一动,不知道,同学,宕机,调皮,OK,姐姐,感觉不错",-3163417.493348842,-29742.21224355596
"幸福,感谢,老人,身体健康,二老,羡慕,健康长寿,老人家,相敬如宾,夫妻,爱心,长命百岁,两位老人,生活,老来,祝福,人生,真好,幸福的,老了,白头偕老,老伴,爷爷奶奶,相濡以沫,真幸福,长寿,爱情,白头到老,好幸福,老两口",8512524.220019504,-125619.4356289728
,-3085048.111981898,12515.90926038893
"笑死我了,哭错,停车,车主,OK,马奎斯,九转,大肠,笑死了,桂山,不让,杀人诛心,修好,同学,人没事,老戏骨,宕机,哥们,发呆,变脸,兄弟,世界冠军,北影,演技,压弯,教材,笑死,老婆,宝马,河源",4591356.788406496,232882.46265902423
"大专,本科,二本,高一,OK,高三,高二,本科线,学校,高中,老实,人寝,专科,宕机,四川,真实,高考,九转,大肠,专业,大学,笑死我了,浙江,文科,复读,一本,只能,安徽,理科,山东",3760008.568789817,70163.31668668597
"孩子,怎么去,强大,内心,套书,大学生,说得好,我儿子,推荐,下单,漫画,领导力,社交,情商,覆盖,学校,生活,面对,学会,情绪,转化,培养孩子,拥有,战胜,困难,欺负,看过,说得对,高中生,还不如",3690496.244296898,-72961.73945832711
"姑妈,宕机,faker,t1,guma,T1,OK,两眼一黑,抽象,九转,大肠,惊恐,发呆,疯了,大小姐,逆天,哥们,小吕布,主队,切屏,飞飞公主,time,to,carry,感觉,开送,韩国,it,好像,G2",8327752.954379664,186704.76945772796
"关注,感觉,号主,草莓,宕机,刷到,OK,好好吃,音乐,糖葫芦,好吃,冰糖葫芦,发呆,大妹子,到底是谁,账号,冰块,佐鸣,看着,想谈,我想,诡异,葫芦,惊恐,妹子,九转,大肠,干净,喜欢,画师",-3032312.348108163,-18589.526758118733
"前程似锦,乾坤,天地,所行,我的孩子,感谢,平步青云,正气,威仪,步步高升,成竹,风雨无惧,化为,羽化,所遇,步步高,祝愿,正氣,風雨,無懼,平步,成竹在胸,為龍,平安,学业有成,快乐,感恩,健康平安,老师,爱心",-1667511.6669412495,-14046.81816512514
"喜欢,我来,小狗,老公,卷毛,明白,OK,好帅,让我,调皮,我去,理想型,帅哥,不明白,猪头,好喜欢,这是,我了,我老公,卧槽,我喜欢,嘴唇,爱心,想亲,宝宝,我是狗,洋人,ins,爱了,抖音",-3864727.918389972,179376.886945518
"艾特,猥琐,猥琐男,好看,给你,爱看,我就是,喜欢,艾特我,暗中观察,男人,让我,色狼,好色,我来,观看,的人,实名,ing,兄弟们,用户,来了,没见过,同学,给我,朋友,九转,阿姨,大肠,不请自来",-3663327.6747098393,58779.00837543921
"思凝,吴艳妮,喜欢,霸气,实力,小夏,动作,表情,起跑器,感觉,漂亮,自信,成绩,确实,运动员,赤赤,内伤,眼神,训练,说话,摄像机,燕妮,前摇,性格,憋不住,好看,好像,身材,跑法,关系",7420410.144560556,-150436.02319252896
"淡定,情绪,电视,稳定,狗子,情绪稳定,上电视,冰箱,想谈,节目,主人,大哥,电视机,狗狗,热闹,鸡飞狗跳,动物世界,白狗,这是,桌子,哥们,感觉,九转,大肠,的狗,宕机,的人,一家人,单身狗,老鼠",2656115.6407574657,-3433.736517915553
"精神小伙,爆改,OK,宕机,喜欢,老公,初中,发呆,调皮,我去,九转,大肠,我老公,哥们,好帅,精神,疑问,宝宝,帅哥,头像,早知道,惊恐,照片,牛逼,眼睛,批人,互联网,记得,就你,时代",-1787392.101558542,242972.8000633516
"第五人格,官方,整理,玩家,宕机,OK,高级,大妹子,宣传片,我玩,细糠,发呆,第五玩家,仙品,衣服,天呐,好牛,我去,昂首挺胸,太好了,衣领,高脂,剪辑,抬起,求求了,好像,说话,没错,打钱,好看",-4011214.155168351,131615.38830277717
"传销,被骗,全家,遇不到,吓人,小心,抱抱,好恐怖,勇敢,好可怕,博主,感谢,宝宝,银川,感觉,哭了,暗号,朋友,姐姐,害怕,天呐,出来了,找工作,还好,报警,心疼,希望,工作,的人,我去",4501692.743644158,303710.5633321563
